date,week_number,year,warehouse,month,day,orders,holiday_name,holiday,shops_closed,winter_school_holidays,school_holidays,mov_change,precipitation,snow,id,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,is_weekend,month_start_end
2021-11-11,45,2021,Brno_1,11,11,7695.0,0,0,0,0,0,0.0,0.0,0.0,Brno_1_2021-11-11,0,0,0,1,0,0,0,0,0
2021-11-11,45,2021,Budapest_1,11,11,5789.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2021-11-11,0,0,0,1,0,0,0,0,0
2021-11-11,45,2021,Munich_1,11,11,1870.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2021-11-11,0,0,0,1,0,0,0,0,0
2021-11-11,45,2021,Prague_1,11,11,9361.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2021-11-11,0,0,0,1,0,0,0,0,0
2021-11-11,45,2021,Prague_2,11,11,5640.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2021-11-11,0,0,0,1,0,0,0,0,0
2021-11-11,45,2021,Prague_3,11,11,5120.0,0,0,0,0,0,0.0,0.0,0.0,Prague_3_2021-11-11,0,0,0,1,0,0,0,0,0
2021-11-12,45,2021,Brno_1,11,12,8600.0,0,0,0,0,0,0.0,0.0,0.0,Brno_1_2021-11-12,0,0,0,0,1,0,0,0,0
2021-11-12,45,2021,Budapest_1,11,12,6097.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2021-11-12,0,0,0,0,1,0,0,0,0
2021-11-12,45,2021,Munich_1,11,12,2362.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2021-11-12,0,0,0,0,1,0,0,0,0
2021-11-12,45,2021,Prague_1,11,12,10106.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2021-11-12,0,0,0,0,1,0,0,0,0
2021-11-12,45,2021,Prague_2,11,12,6090.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2021-11-12,0,0,0,0,1,0,0,0,0
2021-11-12,45,2021,Prague_3,11,12,5524.0,0,0,0,0,0,0.0,0.0,0.0,Prague_3_2021-11-12,0,0,0,0,1,0,0,0,0
2021-11-13,45,2021,Brno_1,11,13,7954.0,0,0,0,0,0,0.0,0.4,0.0,Brno_1_2021-11-13,0,0,0,0,0,1,0,1,0
2021-11-13,45,2021,Budapest_1,11,13,5838.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2021-11-13,0,0,0,0,0,1,0,1,0
2021-11-13,45,2021,Munich_1,11,13,2546.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2021-11-13,0,0,0,0,0,1,0,1,0
2021-11-13,45,2021,Prague_1,11,13,8899.0,0,0,0,0,0,0.0,3.5,0.0,Prague_1_2021-11-13,0,0,0,0,0,1,0,1,0
2021-11-13,45,2021,Prague_2,11,13,5447.0,0,0,0,0,0,0.0,3.5,0.0,Prague_2_2021-11-13,0,0,0,0,0,1,0,1,0
2021-11-13,45,2021,Prague_3,11,13,4801.0,0,0,0,0,0,0.0,0.78,0.0,Prague_3_2021-11-13,0,0,0,0,0,1,0,1,0
2021-11-14,45,2021,Brno_1,11,14,7358.0,0,0,0,0,0,0.0,0.0,0.0,Brno_1_2021-11-14,0,0,0,0,0,0,1,1,0
2021-11-14,45,2021,Budapest_1,11,14,5528.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2021-11-14,0,0,0,0,0,0,1,1,0
2021-11-14,45,2021,Prague_1,11,14,8665.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2021-11-14,0,0,0,0,0,0,1,1,0
2021-11-14,45,2021,Prague_2,11,14,5286.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2021-11-14,0,0,0,0,0,0,1,1,0
2021-11-14,45,2021,Prague_3,11,14,4793.0,0,0,0,0,0,0.0,0.63,0.0,Prague_3_2021-11-14,0,0,0,0,0,0,1,1,0
2021-11-15,46,2021,Brno_1,11,15,7393.0,0,0,0,0,0,0.0,0.0,0.0,Brno_1_2021-11-15,1,0,0,0,0,0,0,0,0
2021-11-15,46,2021,Budapest_1,11,15,5727.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2021-11-15,1,0,0,0,0,0,0,0,0
2021-11-15,46,2021,Munich_1,11,15,2315.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2021-11-15,1,0,0,0,0,0,0,0,0
2021-11-15,46,2021,Prague_1,11,15,9108.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2021-11-15,1,0,0,0,0,0,0,0,0
2021-11-15,46,2021,Prague_2,11,15,5211.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2021-11-15,1,0,0,0,0,0,0,0,0
2021-11-15,46,2021,Prague_3,11,15,4845.0,0,0,0,0,0,0.0,0.0,0.0,Prague_3_2021-11-15,1,0,0,0,0,0,0,0,0
2021-11-16,46,2021,Brno_1,11,16,7945.0,0,0,0,0,0,0.0,0.0,0.0,Brno_1_2021-11-16,0,1,0,0,0,0,0,0,0
2021-11-16,46,2021,Budapest_1,11,16,5808.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2021-11-16,0,1,0,0,0,0,0,0,0
2021-11-16,46,2021,Munich_1,11,16,2018.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2021-11-16,0,1,0,0,0,0,0,0,0
2021-11-16,46,2021,Prague_1,11,16,9308.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2021-11-16,0,1,0,0,0,0,0,0,0
2021-11-16,46,2021,Prague_2,11,16,5515.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2021-11-16,0,1,0,0,0,0,0,0,0
2021-11-16,46,2021,Prague_3,11,16,5113.0,0,0,0,0,0,0.0,0.0,0.0,Prague_3_2021-11-16,0,1,0,0,0,0,0,0,0
2021-11-17,46,2021,Brno_1,11,17,8223.0,Den boje za svobodu a demokracii,1,0,0,0,0.0,0.0,0.0,Brno_1_2021-11-17,0,0,1,0,0,0,0,0,0
2021-11-17,46,2021,Budapest_1,11,17,5692.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2021-11-17,0,0,1,0,0,0,0,0,0
2021-11-17,46,2021,Munich_1,11,17,1960.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2021-11-17,0,0,1,0,0,0,0,0,0
2021-11-17,46,2021,Prague_1,11,17,9235.0,Den boje za svobodu a demokracii,1,0,0,0,0.0,0.0,0.0,Prague_1_2021-11-17,0,0,1,0,0,0,0,0,0
2021-11-17,46,2021,Prague_2,11,17,5706.0,Den boje za svobodu a demokracii,1,0,0,0,0.0,0.0,0.0,Prague_2_2021-11-17,0,0,1,0,0,0,0,0,0
2021-11-17,46,2021,Prague_3,11,17,5114.0,Den boje za svobodu a demokracii,1,0,0,0,0.0,0.0,0.0,Prague_3_2021-11-17,0,0,1,0,0,0,0,0,0
2021-11-18,46,2021,Brno_1,11,18,7545.0,0,0,0,0,0,0.0,0.3,0.0,Brno_1_2021-11-18,0,0,0,1,0,0,0,0,0
2021-11-18,46,2021,Budapest_1,11,18,5802.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2021-11-18,0,0,0,1,0,0,0,0,0
2021-11-18,46,2021,Munich_1,11,18,2032.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2021-11-18,0,0,0,1,0,0,0,0,0
2021-11-18,46,2021,Prague_1,11,18,8606.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2021-11-18,0,0,0,1,0,0,0,0,0
2021-11-18,46,2021,Prague_2,11,18,5204.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2021-11-18,0,0,0,1,0,0,0,0,0
2021-11-18,46,2021,Prague_3,11,18,4704.0,0,0,0,0,0,0.0,0.0,0.0,Prague_3_2021-11-18,0,0,0,1,0,0,0,0,0
2021-11-19,46,2021,Brno_1,11,19,8542.0,0,0,0,0,0,0.0,0.1,0.0,Brno_1_2021-11-19,0,0,0,0,1,0,0,0,0
2021-11-19,46,2021,Budapest_1,11,19,6177.0,0,0,0,0,0,0.0,0.3,0.0,Budapest_1_2021-11-19,0,0,0,0,1,0,0,0,0
2021-11-19,46,2021,Munich_1,11,19,2536.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2021-11-19,0,0,0,0,1,0,0,0,0
2021-11-19,46,2021,Prague_1,11,19,9892.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2021-11-19,0,0,0,0,1,0,0,0,0
2021-11-19,46,2021,Prague_2,11,19,5969.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2021-11-19,0,0,0,0,1,0,0,0,0
2021-11-19,46,2021,Prague_3,11,19,5400.0,0,0,0,0,0,0.0,0.0,0.0,Prague_3_2021-11-19,0,0,0,0,1,0,0,0,0
2021-11-20,46,2021,Brno_1,11,20,7900.0,0,0,0,0,0,0.0,0.0,0.0,Brno_1_2021-11-20,0,0,0,0,0,1,0,1,0
2021-11-20,46,2021,Budapest_1,11,20,5671.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2021-11-20,0,0,0,0,0,1,0,1,0
2021-11-20,46,2021,Munich_1,11,20,2864.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2021-11-20,0,0,0,0,0,1,0,1,0
2021-11-20,46,2021,Prague_1,11,20,8892.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2021-11-20,0,0,0,0,0,1,0,1,0
2021-11-20,46,2021,Prague_2,11,20,5356.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2021-11-20,0,0,0,0,0,1,0,1,0
2021-11-20,46,2021,Prague_3,11,20,4836.0,0,0,0,0,0,0.0,0.0,0.0,Prague_3_2021-11-20,0,0,0,0,0,1,0,1,0
2021-11-21,46,2021,Brno_1,11,21,7654.0,0,0,0,0,0,0.0,0.0,0.0,Brno_1_2021-11-21,0,0,0,0,0,0,1,1,0
2021-11-21,46,2021,Budapest_1,11,21,5471.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2021-11-21,0,0,0,0,0,0,1,1,0
2021-11-21,46,2021,Prague_1,11,21,8802.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2021-11-21,0,0,0,0,0,0,1,1,0
2021-11-21,46,2021,Prague_2,11,21,5381.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2021-11-21,0,0,0,0,0,0,1,1,0
2021-11-21,46,2021,Prague_3,11,21,4903.0,0,0,0,0,0,0.0,0.0,0.0,Prague_3_2021-11-21,0,0,0,0,0,0,1,1,0
2021-11-22,47,2021,Brno_1,11,22,7607.0,0,0,0,0,0,0.0,0.2,0.0,Brno_1_2021-11-22,1,0,0,0,0,0,0,0,0
2021-11-22,47,2021,Budapest_1,11,22,5653.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2021-11-22,1,0,0,0,0,0,0,0,0
2021-11-22,47,2021,Munich_1,11,22,2442.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2021-11-22,1,0,0,0,0,0,0,0,0
2021-11-22,47,2021,Prague_1,11,22,9914.0,0,0,0,0,0,0.0,0.7,0.0,Prague_1_2021-11-22,1,0,0,0,0,0,0,0,0
2021-11-22,47,2021,Prague_2,11,22,5481.0,0,0,0,0,0,0.0,0.7,0.0,Prague_2_2021-11-22,1,0,0,0,0,0,0,0,0
2021-11-22,47,2021,Prague_3,11,22,4988.0,0,0,0,0,0,0.0,0.2,0.0,Prague_3_2021-11-22,1,0,0,0,0,0,0,0,0
2021-11-23,47,2021,Brno_1,11,23,7811.0,0,0,0,0,0,0.0,0.0,0.0,Brno_1_2021-11-23,0,1,0,0,0,0,0,0,0
2021-11-23,47,2021,Budapest_1,11,23,5890.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2021-11-23,0,1,0,0,0,0,0,0,0
2021-11-23,47,2021,Munich_1,11,23,2024.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2021-11-23,0,1,0,0,0,0,0,0,0
2021-11-23,47,2021,Prague_1,11,23,9008.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2021-11-23,0,1,0,0,0,0,0,0,0
2021-11-23,47,2021,Prague_2,11,23,5338.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2021-11-23,0,1,0,0,0,0,0,0,0
2021-11-23,47,2021,Prague_3,11,23,4862.0,0,0,0,0,0,0.0,0.0,0.0,Prague_3_2021-11-23,0,1,0,0,0,0,0,0,0
2021-11-24,47,2021,Brno_1,11,24,7720.0,0,0,0,0,0,0.0,0.0,0.0,Brno_1_2021-11-24,0,0,1,0,0,0,0,0,0
2021-11-24,47,2021,Budapest_1,11,24,5857.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2021-11-24,0,0,1,0,0,0,0,0,0
2021-11-24,47,2021,Munich_1,11,24,2230.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2021-11-24,0,0,1,0,0,0,0,0,0
2021-11-24,47,2021,Prague_1,11,24,9092.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2021-11-24,0,0,1,0,0,0,0,0,0
2021-11-24,47,2021,Prague_2,11,24,5329.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2021-11-24,0,0,1,0,0,0,0,0,0
2021-11-24,47,2021,Prague_3,11,24,4899.0,0,0,0,0,0,0.0,0.0,0.0,Prague_3_2021-11-24,0,0,1,0,0,0,0,0,0
2021-11-25,47,2021,Brno_1,11,25,7921.0,0,0,0,0,0,0.0,0.0,0.0,Brno_1_2021-11-25,0,0,0,1,0,0,0,0,0
2021-11-25,47,2021,Budapest_1,11,25,5760.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2021-11-25,0,0,0,1,0,0,0,0,0
2021-11-25,47,2021,Munich_1,11,25,2275.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2021-11-25,0,0,0,1,0,0,0,0,0
2021-11-25,47,2021,Prague_1,11,25,9648.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2021-11-25,0,0,0,1,0,0,0,0,0
2021-11-25,47,2021,Prague_2,11,25,5617.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2021-11-25,0,0,0,1,0,0,0,0,0
2021-11-25,47,2021,Prague_3,11,25,5115.0,0,0,0,0,0,0.0,0.0,0.0,Prague_3_2021-11-25,0,0,0,1,0,0,0,0,0
2021-11-26,47,2021,Brno_1,11,26,8630.0,0,0,0,0,0,0.0,14.6,6.0,Brno_1_2021-11-26,0,0,0,0,1,0,0,0,0
2021-11-26,47,2021,Budapest_1,11,26,6021.0,0,0,0,0,0,0.0,15.8,0.0,Budapest_1_2021-11-26,0,0,0,0,1,0,0,0,0
2021-11-26,47,2021,Munich_1,11,26,2362.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2021-11-26,0,0,0,0,1,0,0,0,0
2021-11-26,47,2021,Prague_1,11,26,10519.0,0,0,0,0,0,0.0,1.1,0.0,Prague_1_2021-11-26,0,0,0,0,1,0,0,0,0
2021-11-26,47,2021,Prague_2,11,26,6185.0,0,0,0,0,0,0.0,1.1,0.0,Prague_2_2021-11-26,0,0,0,0,1,0,0,0,0
2021-11-26,47,2021,Prague_3,11,26,5792.0,0,0,0,0,0,0.0,0.0,0.39,Prague_3_2021-11-26,0,0,0,0,1,0,0,0,0
2021-11-27,47,2021,Brno_1,11,27,8257.0,0,0,0,0,0,0.0,0.1,6.0,Brno_1_2021-11-27,0,0,0,0,0,1,0,1,0
2021-11-27,47,2021,Budapest_1,11,27,5410.0,0,0,0,0,0,0.0,0.3,0.0,Budapest_1_2021-11-27,0,0,0,0,0,1,0,1,0
2021-11-27,47,2021,Munich_1,11,27,3171.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2021-11-27,0,0,0,0,0,1,0,1,0
2021-11-27,47,2021,Prague_1,11,27,9412.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2021-11-27,0,0,0,0,0,1,0,1,0
2021-11-27,47,2021,Prague_2,11,27,5817.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2021-11-27,0,0,0,0,0,1,0,1,0
2021-11-27,47,2021,Prague_3,11,27,5211.0,0,0,0,0,0,0.0,0.0,0.0,Prague_3_2021-11-27,0,0,0,0,0,1,0,1,0
2021-11-28,47,2021,Brno_1,11,28,8531.0,0,0,0,0,0,0.0,7.9,8.0,Brno_1_2021-11-28,0,0,0,0,0,0,1,1,0
2021-11-28,47,2021,Budapest_1,11,28,5585.0,0,0,0,0,0,0.0,7.1,0.0,Budapest_1_2021-11-28,0,0,0,0,0,0,1,1,0
2021-11-28,47,2021,Prague_1,11,28,9860.0,0,0,0,0,0,0.0,2.4,0.0,Prague_1_2021-11-28,0,0,0,0,0,0,1,1,0
2021-11-28,47,2021,Prague_2,11,28,5713.0,0,0,0,0,0,0.0,2.4,0.0,Prague_2_2021-11-28,0,0,0,0,0,0,1,1,0
2021-11-28,47,2021,Prague_3,11,28,5329.0,0,0,0,0,0,0.0,0.0,0.61,Prague_3_2021-11-28,0,0,0,0,0,0,1,1,0
2021-11-29,48,2021,Brno_1,11,29,7887.0,0,0,0,0,0,0.0,0.0,8.0,Brno_1_2021-11-29,1,0,0,0,0,0,0,0,0
2021-11-29,48,2021,Budapest_1,11,29,5716.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2021-11-29,1,0,0,0,0,0,0,0,0
2021-11-29,48,2021,Munich_1,11,29,2418.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2021-11-29,1,0,0,0,0,0,0,0,0
2021-11-29,48,2021,Prague_1,11,29,9692.0,0,0,0,0,0,0.0,0.2,0.0,Prague_1_2021-11-29,1,0,0,0,0,0,0,0,0
2021-11-29,48,2021,Prague_2,11,29,5573.0,0,0,0,0,0,0.0,0.2,0.0,Prague_2_2021-11-29,1,0,0,0,0,0,0,0,0
2021-11-29,48,2021,Prague_3,11,29,5085.0,0,0,0,0,0,0.0,0.0,0.29,Prague_3_2021-11-29,1,0,0,0,0,0,0,0,0
2021-11-30,48,2021,Brno_1,11,30,7772.0,0,0,0,0,0,0.0,1.0,8.0,Brno_1_2021-11-30,0,1,0,0,0,0,0,0,1
2021-11-30,48,2021,Budapest_1,11,30,5695.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2021-11-30,0,1,0,0,0,0,0,0,1
2021-11-30,48,2021,Munich_1,11,30,2586.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2021-11-30,0,1,0,0,0,0,0,0,1
2021-11-30,48,2021,Prague_1,11,30,9720.0,0,0,0,0,0,0.0,0.7,0.0,Prague_1_2021-11-30,0,1,0,0,0,0,0,0,1
2021-11-30,48,2021,Prague_2,11,30,5674.0,0,0,0,0,0,0.0,0.7,0.0,Prague_2_2021-11-30,0,1,0,0,0,0,0,0,1
2021-11-30,48,2021,Prague_3,11,30,5200.0,0,0,0,0,0,0.0,3.24,1.94,Prague_3_2021-11-30,0,1,0,0,0,0,0,0,1
2021-12-01,48,2021,Brno_1,12,1,7534.0,0,0,0,0,0,0.0,1.5,2.0,Brno_1_2021-12-01,0,0,1,0,0,0,0,0,1
2021-12-01,48,2021,Budapest_1,12,1,5322.0,0,0,0,0,0,0.0,2.8,0.0,Budapest_1_2021-12-01,0,0,1,0,0,0,0,0,1
2021-12-01,48,2021,Munich_1,12,1,2158.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2021-12-01,0,0,1,0,0,0,0,0,1
2021-12-01,48,2021,Prague_1,12,1,8280.0,0,0,0,0,0,0.0,0.9,0.0,Prague_1_2021-12-01,0,0,1,0,0,0,0,0,1
2021-12-01,48,2021,Prague_2,12,1,5673.0,0,0,0,0,0,0.0,0.9,0.0,Prague_2_2021-12-01,0,0,1,0,0,0,0,0,1
2021-12-01,48,2021,Prague_3,12,1,4444.0,0,0,0,0,0,0.0,3.16,0.0,Prague_3_2021-12-01,0,0,1,0,0,0,0,0,1
2021-12-02,48,2021,Brno_1,12,2,8459.0,0,0,0,0,0,0.0,0.0,0.0,Brno_1_2021-12-02,0,0,0,1,0,0,0,0,0
2021-12-02,48,2021,Budapest_1,12,2,5491.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2021-12-02,0,0,0,1,0,0,0,0,0
2021-12-02,48,2021,Munich_1,12,2,2104.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2021-12-02,0,0,0,1,0,0,0,0,0
2021-12-02,48,2021,Prague_1,12,2,9679.0,0,0,0,0,0,0.0,0.7,0.0,Prague_1_2021-12-02,0,0,0,1,0,0,0,0,0
2021-12-02,48,2021,Prague_2,12,2,5768.0,0,0,0,0,0,0.0,0.7,0.0,Prague_2_2021-12-02,0,0,0,1,0,0,0,0,0
2021-12-02,48,2021,Prague_3,12,2,5081.0,0,0,0,0,0,0.0,0.0,1.71,Prague_3_2021-12-02,0,0,0,1,0,0,0,0,0
2021-12-03,48,2021,Brno_1,12,3,9099.0,0,0,0,0,0,0.0,0.0,0.0,Brno_1_2021-12-03,0,0,0,0,1,0,0,0,0
2021-12-03,48,2021,Budapest_1,12,3,5857.0,0,0,0,0,0,0.0,19.8,0.0,Budapest_1_2021-12-03,0,0,0,0,1,0,0,0,0
2021-12-03,48,2021,Munich_1,12,3,2678.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2021-12-03,0,0,0,0,1,0,0,0,0
2021-12-03,48,2021,Prague_1,12,3,10195.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2021-12-03,0,0,0,0,1,0,0,0,0
2021-12-03,48,2021,Prague_2,12,3,6250.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2021-12-03,0,0,0,0,1,0,0,0,0
2021-12-03,48,2021,Prague_3,12,3,5538.0,0,0,0,0,0,0.0,0.0,0.0,Prague_3_2021-12-03,0,0,0,0,1,0,0,0,0
2021-12-04,48,2021,Brno_1,12,4,7820.0,0,0,0,0,0,0.0,2.0,1.0,Brno_1_2021-12-04,0,0,0,0,0,1,0,1,0
2021-12-04,48,2021,Budapest_1,12,4,5358.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2021-12-04,0,0,0,0,0,1,0,1,0
2021-12-04,48,2021,Munich_1,12,4,3008.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2021-12-04,0,0,0,0,0,1,0,1,0
2021-12-04,48,2021,Prague_1,12,4,9217.0,0,0,0,0,0,0.0,6.0,4.0,Prague_1_2021-12-04,0,0,0,0,0,1,0,1,0
2021-12-04,48,2021,Prague_2,12,4,5792.0,0,0,0,0,0,0.0,6.0,4.0,Prague_2_2021-12-04,0,0,0,0,0,1,0,1,0
2021-12-04,48,2021,Prague_3,12,4,5221.0,0,0,0,0,0,0.0,4.64,1.48,Prague_3_2021-12-04,0,0,0,0,0,1,0,1,0
2021-12-05,48,2021,Brno_1,12,5,8007.0,0,0,0,0,0,0.0,5.5,3.0,Brno_1_2021-12-05,0,0,0,0,0,0,1,1,0
2021-12-05,48,2021,Budapest_1,12,5,5394.0,0,0,0,0,0,0.0,2.0,0.0,Budapest_1_2021-12-05,0,0,0,0,0,0,1,1,0
2021-12-05,48,2021,Prague_1,12,5,9336.0,0,0,0,0,0,0.0,0.3,1.0,Prague_1_2021-12-05,0,0,0,0,0,0,1,1,0
2021-12-05,48,2021,Prague_2,12,5,5926.0,0,0,0,0,0,0.0,0.3,1.0,Prague_2_2021-12-05,0,0,0,0,0,0,1,1,0
2021-12-05,48,2021,Prague_3,12,5,5194.0,0,0,0,0,0,0.0,0.47,0.0,Prague_3_2021-12-05,0,0,0,0,0,0,1,1,0
2021-12-06,49,2021,Brno_1,12,6,7558.0,0,0,0,0,0,0.0,0.8,1.0,Brno_1_2021-12-06,1,0,0,0,0,0,0,0,0
2021-12-06,49,2021,Budapest_1,12,6,5830.0,0,0,0,0,0,0.0,3.3,0.0,Budapest_1_2021-12-06,1,0,0,0,0,0,0,0,0
2021-12-06,49,2021,Munich_1,12,6,2373.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2021-12-06,1,0,0,0,0,0,0,0,0
2021-12-06,49,2021,Prague_1,12,6,9730.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2021-12-06,1,0,0,0,0,0,0,0,0
2021-12-06,49,2021,Prague_2,12,6,5429.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2021-12-06,1,0,0,0,0,0,0,0,0
2021-12-06,49,2021,Prague_3,12,6,5157.0,0,0,0,0,0,0.0,0.0,0.44,Prague_3_2021-12-06,1,0,0,0,0,0,0,0,0
2021-12-07,49,2021,Brno_1,12,7,7405.0,0,0,0,0,0,0.0,0.0,0.0,Brno_1_2021-12-07,0,1,0,0,0,0,0,0,0
2021-12-07,49,2021,Budapest_1,12,7,5653.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2021-12-07,0,1,0,0,0,0,0,0,0
2021-12-07,49,2021,Munich_1,12,7,2088.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2021-12-07,0,1,0,0,0,0,0,0,0
2021-12-07,49,2021,Prague_1,12,7,8833.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2021-12-07,0,1,0,0,0,0,0,0,0
2021-12-07,49,2021,Prague_2,12,7,5344.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2021-12-07,0,1,0,0,0,0,0,0,0
2021-12-07,49,2021,Prague_3,12,7,4826.0,0,0,0,0,0,0.0,0.0,0.12,Prague_3_2021-12-07,0,1,0,0,0,0,0,0,0
2021-12-08,49,2021,Brno_1,12,8,7676.0,0,0,0,0,0,0.0,0.0,0.0,Brno_1_2021-12-08,0,0,1,0,0,0,0,0,0
2021-12-08,49,2021,Budapest_1,12,8,5509.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2021-12-08,0,0,1,0,0,0,0,0,0
2021-12-08,49,2021,Munich_1,12,8,2099.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2021-12-08,0,0,1,0,0,0,0,0,0
2021-12-08,49,2021,Prague_1,12,8,9196.0,0,0,0,0,0,0.0,0.0,0.0,Prague_1_2021-12-08,0,0,1,0,0,0,0,0,0
2021-12-08,49,2021,Prague_2,12,8,5468.0,0,0,0,0,0,0.0,0.0,0.0,Prague_2_2021-12-08,0,0,1,0,0,0,0,0,0
2021-12-08,49,2021,Prague_3,12,8,4781.0,0,0,0,0,0,0.0,0.0,0.0,Prague_3_2021-12-08,0,0,1,0,0,0,0,0,0
2021-12-09,49,2021,Brno_1,12,9,8171.0,0,0,0,0,0,0.0,14.1,8.0,Brno_1_2021-12-09,0,0,0,1,0,0,0,0,0
2021-12-09,49,2021,Budapest_1,12,9,5660.0,0,0,0,0,0,0.0,0.0,0.0,Budapest_1_2021-12-09,0,0,0,1,0,0,0,0,0
2021-12-09,49,2021,Munich_1,12,9,2280.0,0,0,0,0,0,0.0,0.0,0.0,Munich_1_2021-12-09,0,0,0,1,0,0,0,0,0
2021-12-09,49,2021,Prague_1,12,9,9476.0,0,0,0,0,0,0.0,6.2,2.0,Prague_1_2021-12-09,0,0,0,1,0,0,0,0,0
2021-12-09,49,2021,Prague_2,12,9,5710.0,0,0,0,0,0,0.0,6.2,2.0,Prague_2_2021-12-09,0,0,0,1,0,0,0,0,0
2021-12-09,49,2021,Prague_3,12,9,5121.0,0,0,0,0,0,0.0,0.0,4.61,Prague_3_2021-12-09,0,0,0,1,0,0,0,0,0
2021-12-10,49,2021,Brno_1,12,10,8809.0,0,0,0,0,0,0.0,0.1,18.0,Brno_1_2021-12-10,0,0,0,0,1,0,0,0,0
2021-12-10,49,2021,Budapest_1,12,10,5850.0,0,0,0,0,0,0.0,7.4,0.0,Budapest_1_2021-12-10,0,0,0,0,1,0,0,0,0
